https://w3id.org/okn/o/sd#DatasetSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#hasDimensionality,https://w3id.org/okn/o/sd#hasFixedResource,https://w3id.org/okn/o/sd#hasFormat,https://w3id.org/okn/o/sd#hasPresentation
modflow_2005_heads,https://w3id.org/wings/export/MINT#MODFLOWhds,hds,Cell by cell hydraulic lead file,3,0,,hds,modflow2005_layer_compaction;modflow2005_dsys_compaction;modflow2005_ndsys_compaction;modflow2005_subsidence;modflow2005_d_critical_head;modflow2005_nd_critical_head;modflow2005_z_displacement
modflow_2005_list,https://w3id.org/wings/export/MINT#MODFLOWlst,lst,File containing budgets summarizing the entire model for a selection of stress periods,1,0,,lst,
pihm-v4.1.0-baro-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Baro-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-baro-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-baro_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Baro,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-baro_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-bashilo-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Bashilo-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-bashilo-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-bashilo_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Bashilo,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-bashilo_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-beko-tippi-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Beko-Tippi-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-beko-tippi-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-beko-tippi_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Beko-Tippi,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-beko-tippi_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-ganale-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Ganale-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-ganale-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-guder-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Guder-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-guder-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-guder_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Guder,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-guder_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-jamma-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Jamma-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-jamma-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-jamma_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Jamma,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-jamma_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-muger-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Muger-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-muger-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-muger_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Muger,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-muger_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-southSudan_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_fldas_SS,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-southSudan_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0-tekeze-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Tekeze-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0-tekeze-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm-v4.1.0_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed
pihm-v4.1.0_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw
pihm_att,https://w3id.org/wings/export/MINT#PIHMAttribute,pihm-att,PIHM attribute file with index values of variables for timeseries,1,0,,att,
pihm_base,https://w3id.org/wings/export/MINT#PIHMBase,pihm-base,Base file,9,0,,tar.gz,
pihm_cropland_modelInfo,https://w3id.org/wings/export/MINT#PIHMModelInfo,pihm-modelinfo,PIHM model information,,0,,tar.gz,pihm_Alpha;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_KsatV;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR
pihm_cropland_o,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-cropland,Cropland file,,0,,csv,
pihm_cropland_to_points_pihm-cropland,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-cropland,,,1,,,
pihm_cropland_to_points_pihm-croplands,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-croplands,,,0,,,
pihm_et0,https://w3id.org/wings/export/MINT#PIHMEvaporationCanopy,pihm-et0,Evaporation canopy file,7,0,,et0,pihm_et0V
pihm_et1,https://w3id.org/wings/export/MINT#PIHMTranspiration,pihm-et1,Model fileTranspiration file,8,0,,et1,pihm_transpiration
pihm_et2,https://w3id.org/wings/export/MINT#PIHMEvaporationGroundSurface,pihm-et2,Evapotranspiration ground surface file,9,0,,et2,pihm_et2v
pihm_flooding_netcdf_pihm-flooding-netcdf,https://w3id.org/wings/export/MINT#PIHMFloodingNetCDF,pihm-flooding-netcdf,flooding results in netcdf,,0,,tar.gz,
pihm_flooding_netcdf_pihm-modelInfo,https://w3id.org/wings/export/MINT#PIHMModelInfo,pihm-modelinfo,PIHM Model info file,,0,,tar.gz,pihm_Alpha;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_KsatV;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR
pihm_flooding_netcdf_pihm_surf,https://w3id.org/wings/export/MINT#PIHMSurfaceWater,pihm-surf,Surface water file,,0,,surf,pihm_surfV
pihm_flooding_o,https://w3id.org/wings/export/MINT#PIHMFlooding,pihm-flooding,,,0,,txt,flooding_surfv
pihm_flooding_surf,https://w3id.org/wings/export/MINT#PIHMSurfaceWater,pihm-surf,Surface water file,,0,,surf,pihm_surfV
pihm_forc,https://w3id.org/wings/export/MINT#PIHMForcing,pihm-forc,PIHM forcing file with the majority of the relevant variables,2,0,,forc,pihm_Time;pihm_TRMP;pihm_PRCP;pihm_LAI;pihm_MF;pihm_VP;pihm_SS;pihm_NER;pihm_IsFactor;pihm_RH;pihm_WINF;pihm_RL;pihm_Height
pihm_forcing_to_cycles_weather_att,https://w3id.org/wings/export/MINT#PIHMAttribute,pihm-att,PIHM Configuration file with index values of variables for timeseries,,0,,att,
pihm_forcing_to_cycles_weather_cropland,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-cropland,Cropland file,,0,,,
pihm_forcing_to_cycles_weather_cycles-weather,https://w3id.org/wings/export/MINT#CyclesWeather,cycles-weather,"Cycles weather description file. The weather files typically have a suffix of .weather, but any suffix or file naming convention can be used so long as the name of the weather file listed in the control file exactly matches the name of the weather file to be used in the input directory. Weather files contain three lines at the beginning with the keyword tags LATITUDE, ALTITUDE, and SCREENING_HEIGHT, each followed by a tab-delimited value. Altitude and screening height values should be entered in meters. Screening height is the height of the weather station instruments above the land surface. Following these three lines is a row of tab-delimited column headers in the order YEAR, DOY, PP, TX, TN, SOLAR, RHX, RHN, WIND",,0,,weather,cycles_ws;cycles_pp;cycles_hn;cycles_tn;cycles_hx;cycles_tx;cycles_sr
pihm_forcing_to_cycles_weather_forc,https://w3id.org/wings/export/MINT#PIHMForcing,pihm-forc,Force file as it was used by PIHM,,0,,forc,pihm_Time;pihm_TRMP;pihm_PRCP;pihm_LAI;pihm_MF;pihm_VP;pihm_SS;pihm_NER;pihm_IsFactor;pihm_RH;pihm_WINF;pihm_RL;pihm_Height
pihm_geol,https://w3id.org/wings/export/MINT#PIHMGeologic,pihm-geol,Geologic file,6,0,,geol,pihm_macKsatH;pihm_gThetaR;pihm_Alpha;pihm_gThetaS;pihm_Beta;pihm_vAreaF;pihm_KsatV;pihm_macD;pihm_ginfD
pihm_groundwater,https://w3id.org/wings/export/MINT#PIHMGroundwaterHead,pihm-groundwater,Groundwater file,1,0,,GW,pihm_gw
pihm_ibc,https://w3id.org/wings/export/MINT#PIHMBoundaryCondition,pihm-ibc,Boundary condition information for elements,7,0,,ibc,pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time
pihm_infiltration,https://w3id.org/wings/export/MINT#PIHMInfiltration,pihm-infiltration,Infiltration file,2,0,,infil,pihm_infil
pihm_is,https://w3id.org/wings/export/MINT#PIHMInterceptionStorage,pihm-is,Interception storage file,3,0,,is,pihm_isv
pihm_lc,https://w3id.org/wings/export/MINT#PIHMLandCover,pihm-lc,Vegetation parameters of different land cover types,8,0,,lc,pihm_VegFrac;pihm_RzD;pihm_n;pihm_Rs_ref;pihm_Albedo;pihm_Rmin;pihm_LAImax
pihm_modelinfo,https://w3id.org/wings/export/MINT#PIHMModelInfo,pihm-modelinfo,PIHM model information aggreagation file,3,0,,tar.gz,pihm_Alpha;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_KsatV;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR
pihm_rbed,https://w3id.org/wings/export/MINT#PIHMRiverBedStorage,pihm-rbed,River bed storage file,12,0,,rbed,pihm_rbedv
pihm_rech,https://w3id.org/wings/export/MINT#PIHMRechargeRate,pihm-rech,Recharge Rate file,10,0,,rech,pihm_rechr
pihm_riv,https://w3id.org/wings/export/MINT#PIHMRiverSegments,pihm-riv,Spatial  geometry and material information of river segments,5,0,,riv,pihm_Time;pihm_KsatVB;pihm_KsatH;pihm_Depth;pihm_n;pihm_BC_Value;pihm_WT_Value;pihm_Cwr;pihm_Bed
pihm_rivFlx0,https://w3id.org/wings/export/MINT#PIHMRivFlx0,pihm-rivFlx0,lateral influs to the stream reach,13,0,,rivFlx0,pihm_rivFlx0v
pihm_rivFlx1,https://w3id.org/wings/export/MINT#PIHMRivFlx1,pihm-rivFlx1,Lateral outflow from stream reach,14,0,,rivFlx1,pihm_rivFlx1v
pihm_rivFlx10,https://w3id.org/wings/export/MINT#PIHMRivFlx10,pihm-rivFlx10,lateral influx to the bed beneath river,23,0,,rivFlx10,pihm_rivFlx10v
pihm_rivFlx2,https://w3id.org/wings/export/MINT#PIHMRivFlx2,pihm-rivFlx2,Surface flow to stream reach from left terrain,15,0,,rivFlx2,pihm_rivFlx2v
