https://w3id.org/okn/o/sd#DatasetSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#hasDimensionality,https://w3id.org/okn/o/sd#hasFixedResource,https://w3id.org/okn/o/sd#hasFormat,https://w3id.org/okn/o/sd#hasPresentation,https://w3id.org/okn/o/sd#hasDataTransformation,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sd#isTransformedFrom
modflow_2005_BartonSprings_drought_Oc,https://w3id.org/wings/export/MINT#MODFLOWoc,oc,Output control file,4,0,modflow_resource_BS_drought_oc,dat,,,,,,,,
modflow_2005_BartonSprings_drought_Rech,https://w3id.org/wings/export/MINT#MODFLOWrch,rch,Recharge file,7,0,modflow_resource_BS_drought_rech,dat,modflow2005_rech,,,,,,,
modflow_2005_BartonSprings_drought_Sip,https://w3id.org/wings/export/MINT#MODFLOWsip,sip,Strongly Implicit Procedure package file,9,0,modflow_resource_BS_drought_sip,dat,,,,,,,,
modflow_2005_BartonSprings_drought_Well,https://w3id.org/wings/export/MINT#MODFLOWwel,wel,Well file,5,0,modflow_resource_BS_drought_well,dat,modflow2005_q,,,,,,,
modflow_2005_BartonSprings_drought_cbb,https://w3id.org/wings/export/MINT#MODFLOWcbb,cbb,Total budget file,2,0,,cbb,,,,,,,,
modflow_2005_BartonSprings_drought_ddown,https://w3id.org/wings/export/MINT#MODFLOWddn,ddn,Drawdown,4,0,,ddn,modflow2005_drawdown,,,,,,,
modflow_2005_BartonSprings_drought_heads,https://w3id.org/wings/export/MINT#MODFLOWhds,hds,Heads file,3,0,,hds,modflow2005_layer_compaction;modflow2005_dsys_compaction;modflow2005_ndsys_compaction;modflow2005_subsidence;modflow2005_d_critical_head;modflow2005_nd_critical_head;modflow2005_z_displacement,,,,,,,
modflow_2005_BartonSprings_drought_list,https://w3id.org/wings/export/MINT#MODFLOWlst,lst,List file,1,0,,lst,,,,,,,,
modflow_2005_Bas,https://w3id.org/wings/export/MINT#MODFLOWBas6,bas6,Basic Package Input for the Groundwater Flow Process Basic file,1,0,,ba6,modflow2005_strt,,,,,,,
modflow_2005_Bcf,https://w3id.org/wings/export/MINT#MODFLOWbcf6,bcf6,Block centered flow package file,3,0,,bc6,modflow2005_vcont;modflow2005_sf1;modflow2005_tran;modflow2005_sf2;modflow2005_trpy;modflow2005_hy,,,,,,,
modflow_2005_Dis,https://w3id.org/wings/export/MINT#MODFLOWdis,dis,Discretization file,2,0,,dis,modflow2005_ncol;modflow2005_nlay;modflow2005_perlen;modflow2005_nstp;modflow2005_tsmult;modflow2005_nrow;modflow2005_top;modflow2005_delr;modflow2005_delc;modflow2005_botm;modflow2005_nper,,,,,,,
modflow_2005_Drn,https://w3id.org/wings/export/MINT#MODFLOWdrn,drn,Drain package file,6,0,,dat,,,,,,,,
modflow_2005_Hfb,https://w3id.org/wings/export/MINT#MODFLOWhfb6,hfb6,Horizontal flow barrier file,8,0,,hf6,,,,,,,,
modflow_2005_Oc,https://w3id.org/wings/export/MINT#MODFLOWoc,oc,Output control file,4,0,,dat,,,,,,,,
modflow_2005_Rech,https://w3id.org/wings/export/MINT#MODFLOWrch,rch,Recharge file,7,0,,dat,modflow2005_rech,,,,,,,
modflow_2005_Sip,https://w3id.org/wings/export/MINT#MODFLOWsip,sip,Strongly Implicit Procedure package file,9,0,,dat,,,,,,,,
modflow_2005_Well,https://w3id.org/wings/export/MINT#MODFLOWwel,wel,Well file,5,0,,dat,modflow2005_q,,,,,,,
modflow_2005_cbb,https://w3id.org/wings/export/MINT#MODFLOWcbb,cbb,Total cell by cell budget file,2,0,,cbb,,,,,,,,
modflow_2005_ddown,https://w3id.org/wings/export/MINT#MODFLOWddn,ddn,Cell by cell drawdown file,4,0,,ddn,modflow2005_drawdown,,,,,,,
modflow_2005_heads,https://w3id.org/wings/export/MINT#MODFLOWhds,hds,Cell by cell hydraulic lead file,3,0,,hds,modflow2005_layer_compaction;modflow2005_dsys_compaction;modflow2005_ndsys_compaction;modflow2005_subsidence;modflow2005_d_critical_head;modflow2005_nd_critical_head;modflow2005_z_displacement,,,,,,,
modflow_2005_list,https://w3id.org/wings/export/MINT#MODFLOWlst,lst,File containing budgets summarizing the entire model for a selection of stress periods,1,0,,lst,,,,,,,,
pihm-v4.1.0-baro-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Baro-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-baro-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-baro_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Baro,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-baro_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-bashilo-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Bashilo-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-bashilo-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-bashilo_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Bashilo,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-bashilo_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-beko-tippi-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Beko-Tippi-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-beko-tippi-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-beko-tippi_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Beko-Tippi,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-beko-tippi_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-ganale-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Ganale-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-ganale-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-guder-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Guder-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-guder-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-guder_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Guder,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-guder_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-jamma-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Jamma-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-jamma-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-jamma_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Jamma,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-jamma_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-muger-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Muger-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-muger-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-muger_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Muger,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-muger_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-southSudan_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_fldas_SS,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-southSudan_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0-tekeze-full_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,pihm_gldas_Tekeze-full,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0-tekeze-full_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm-v4.1.0_pihm-input,https://w3id.org/wings/export/MINT#targz,pihm-input,Aggregated input with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_macKsatH;pihm_gThetaR;pihm_VegFrac;pihm_Alpha;pihm_gThetaS;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_RzD;pihm_Dirichlet_BCValue;pihm_Neumann_BCValue;pihm_Time;pihm_vAreaF;pihm_KsatV;pihm_TRMP;pihm_macD;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR;pihm_KsatVB;pihm_PRCP;pihm_KsatH;pihm_LAI;pihm_Depth;pihm_MF;pihm_VP;pihm_SS;pihm_n;pihm_NER;pihm_IsFactor;pihm_Rs_ref;pihm_Albedo;pihm_RH;pihm_BC_Value;pihm_WT_Value;pihm_WINF;pihm_RL;pihm_Height;pihm_Cwr;pihm_Rmin;pihm_LAImax;pihm_ginfD;pihm_Bed,,,,,,,
pihm-v4.1.0_pihm-output,https://w3id.org/wings/export/MINT#targz,pihm-output,Aggregated output with all PIHM files (all relevant variables are grouped in this file),1,0,,tar.gz,pihm_surfV;pihm_infil;pihm_et0V;pihm_transpiration;pihm_et2v;pihm_snowV;pihm_rechr;pihm_unsatV;pihm_gw,,,,,,,
pihm_att,https://w3id.org/wings/export/MINT#PIHMAttribute,pihm-att,PIHM attribute file with index values of variables for timeseries,1,0,,att,,,,,,,,
pihm_base,https://w3id.org/wings/export/MINT#PIHMBase,pihm-base,Base file,9,0,,tar.gz,,,,,,,,
pihm_cropland_modelInfo,https://w3id.org/wings/export/MINT#PIHMModelInfo,pihm-modelinfo,PIHM model information,,0,,tar.gz,pihm_Alpha;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_KsatV;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR,,,,,,,
pihm_cropland_o,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-cropland,Cropland file,,0,,csv,,,,,,,,
pihm_cropland_to_points_pihm-cropland,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-cropland,,,1,,,,,,,,,,
pihm_cropland_to_points_pihm-croplands,https://w3id.org/wings/export/MINT#PIHMCropland,pihm-croplands,,,0,,,,,,,,,,
pihm_et0,https://w3id.org/wings/export/MINT#PIHMEvaporationCanopy,pihm-et0,Evaporation canopy file,7,0,,et0,pihm_et0V,,,,,,,
pihm_et1,https://w3id.org/wings/export/MINT#PIHMTranspiration,pihm-et1,Model fileTranspiration file,8,0,,et1,pihm_transpiration,,,,,,,
pihm_et2,https://w3id.org/wings/export/MINT#PIHMEvaporationGroundSurface,pihm-et2,Evapotranspiration ground surface file,9,0,,et2,pihm_et2v,,,,,,,
pihm_flooding_netcdf_pihm-flooding-netcdf,https://w3id.org/wings/export/MINT#PIHMFloodingNetCDF,pihm-flooding-netcdf,flooding results in netcdf,,0,,tar.gz,,,,,,,,
pihm_flooding_netcdf_pihm-modelInfo,https://w3id.org/wings/export/MINT#PIHMModelInfo,pihm-modelinfo,PIHM Model info file,,0,,tar.gz,pihm_Alpha;pihm_macKsatV;pihm_infD;pihm_Beta;pihm_KsatV;pihm_hAreaF;pihm_ThetaS;pihm_ThetaR,,,,,,,
pihm_flooding_netcdf_pihm_surf,https://w3id.org/wings/export/MINT#PIHMSurfaceWater,pihm-surf,Surface water file,,0,,surf,pihm_surfV,,,,,,,
pihm_flooding_o,https://w3id.org/wings/export/MINT#PIHMFlooding,pihm-flooding,,,0,,txt,flooding_surfv,,,,,,,
